tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644358180984455169,@CoingraphNews,Glassnode: #BTC supply without movement for 5+ years = record.,4,27,"8,159",2023-04-07T15:15:15.000Z
1644336535397883908,@AvrilNewsFans,| Avril Lavigne has arrived in the UK In 5 days her Love Sux tour begins in Europe,4,47,11K,2023-04-07T13:49:14.000Z
1644362804764479488,@pete_nicoll,This is full on blatant lying. The auditors resigned well before the arrest and search. @TheScotsman will you now issue a public apology for this fake news?,27,204,10.6K,2023-04-07T15:33:38.000Z
1644351779771916289,@OscarlucioM,"Huening Kai deserves this so much, his covers were getting praised on weibo even from non fans and now in the news #휴닝카이 #HUENINGKAI #TXT",0,68,"3,724",2023-04-07T14:49:49.000Z
1644494350272065536,@FrenlyOfficer,"“I have great news, Draco. Ronald Weasley comes with an treaty offered by his father. We will have peace again, but you must put aside the Mudblood and take the Weasley girl to wife.”",2,2,943,2023-04-08T00:16:20.000Z
1644492467796865025,@dkvine,Do you realize how difficult it is to engage with social media right now as the world's largest Donkey Kong Universe news site while being respectful and not discussing #SuperMarioBrosMovie spoilers? I'm dying harder than this guy's wife.,11,17,"4,736",2023-04-08T00:08:52.000Z
1644400282019979264,@KPK_News01,The termination of the SM3P project by the caretaker government of KP is a blow to transparency and communication with the public. It's time to stand up for the rights of SMIs who have been wrongfully taken away. SMI KP #JusticeForKPInterns,0,17,126,2023-04-07T18:02:33.000Z
1644379678235574273,@AnandpurTimes,"Debunking FAKE NEWS HTimes is propagating that, ‘Amritpal Singh went through a cosmetic surgery to look alike Jarnail Singh Bhinderanwale’ BUT in reality, Bhai Amritpal Singh went through an eye surgery in Georgia to treat his eyesight, because it was actually cheaper in…",14,108,14.7K,2023-04-07T16:40:41.000Z
1644331911773564929,@jminstahype,Indonesia's fyikorea news HYBE's stock price is showing an uptrend with #Jimin ‘s successful solo activities JIMIN IMPACT Kindly engage & save https://instagram.com/p/CqvGfncB6ch/?igshid=YmMyMTA2M2Y=… JIMIN PAVED THE WAY JIMIN HISTORY MAKER #JiminNo1Hot100 #LikeCrazyNo1Hot100 #LikeCrazy #Jimin_FACE,2,164,"4,164",2023-04-07T13:30:52.000Z
1643743664647315456,@isource_news,KENNEDY RUNNING FOR PRESIDENT JFK's anti-vaccine activist nephew RFK officially announces he will challenge Biden for the Democratic nomination in 2024,6,15,"1,755",2023-04-05T22:33:23.000Z
1643753848182566914,@RTM__News,This will be interesting.,12,5,29.3K,2023-04-05T23:13:51.000Z
1643756112452423680,@Bloxy_News,The time has finally come. Drum roll please... #Roblox Creators can now make UGC Limiteds on the Avatar Marketplace! Read more on how it works: https://devforum.roblox.com/t/announcing-limiteds-for-the-ugc-program-marketplace/2274426…,28,39,43K,2023-04-05T23:22:51.000Z
1644501741482680320,@jbrosnews,New stills of the Jonas Brothers on the Tonight Show starring Jimmy Fallon.,0,13,"3,999",2023-04-08T00:45:43.000Z
1644519866446278656,@yashar,Well Phil have I got some news for you…. @UnderArmour is “woke” too…so you’re gonna have to burn all your Under Armour gear and find another athletic company! Good luck!,9,23,55.3K,2023-04-08T01:57:44.000Z
