tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644713272774459397,@R4ja_Sajid,"#چوروں_کا_ایک_سال Inflation has become a tax on the poor who spend more than half of their income on food. Taxes on imports have also led to a shutdown of the key industries that rely on imported inputs. As a consequence, import taxes have effectively become taxes on exports @Tea",1,121,382,2023-04-08T14:46:16.000Z
1644701259960647681,@SaddamAjmal4,"There was a huge increase in the food inflation rate, mostly because of the disruption of supply chains and weak checks. @TeamiPians #چوروں_کا_ایک_سال",0,26,121,2023-04-08T13:58:32.000Z
1644944035520585731,@dasi_nancy,"#Facts_About_EasterSunday Merciful God never ordered to eat meat. Holy Bible genesis 1:29 Then god said, ""I give you every seed-bearing plant on the face of the whole earth and every tree that has fruits with seed in it. They will be yours for food. Supreme God Kabir",0,41,105,2023-04-09T06:03:14.000Z
1645121674038370304,@harsh_vardhhan,"My month long vacation in Da Nang (breakdown): Delhi to Da Nang return - ₹18,200 4 star hotel stay for 26 days (includes breakfast) - ₹56,000 Food and coffee - ~ ₹30,000 E-visa - ₹2,000 Total - ~₹1,06,000 You don’t need a retirement fund for this experience.",6,2,"3,779",2023-04-09T17:49:06.000Z
1644791174530473988,@sartaj_fazal,#چوروں_کا_ایک_سال Friday's incident comes a day after authorities ordered the deployment of additional police at the Ramadan food distribution centres to avoid dangerous overcrowding. @TeamiPians,0,182,"1,168",2023-04-08T19:55:49.000Z
1644685126146695169,@FarwaASAD3,"Last year’s record flooding left millions of people reliant on aid, while record inflation has caused food prices to shoot up. @TeamiPians #چوروں_کا_ایک_سال",1,90,433,2023-04-08T12:54:25.000Z
1645008926033821696,@pti40633756,"⁧#الیکشن_ہی_واحد_حل ⁦ @TeamFOIK__ ⁩ food, while factories are struggling to maintain operations amid power outagesand a lack of fuel.",0,23,75,2023-04-09T10:21:05.000Z
1644883364946780161,@officialkalpna,"#Facts_About_EasterSunday God Ordered Living Beings to be Vegetarian Bible, Genesis 1:29 Then God said, I give you every seed-bearing plant on the face of the whole earth and every tree that has fruit with seed in it. They will be yours for food. Supreme God Kabir",1,150,487,2023-04-09T02:02:09.000Z
1644784945829761024,@Mesigal7,"It was learned that not only in the Iroquois-controlled kebeles, but also that they blocked the main road leading to other places and starved the people. Our people didn't get any food Wash medicine etc for more than #6Months⁺ as of in #Zalambessa Town.#EritreaOutOfTigray Mg7",0,53,163,2023-04-08T19:31:04.000Z
1644647629433999360,@breeezofspring,Inflation has become a tax on the poor who spend more than half of their income on food. @TeamiPians #چوروں_کا_ایک_سال,0,12,34,2023-04-08T10:25:25.000Z
1644649667207254016,@breeezofspring,". In March, consumer prices in the south Asian country skyrocketed to 35.4%, the highest since 1965. Prices of food, cooking oil, and electricity have pushed up the index. @TeamiPians #چوروں_کا_ایک_سال",0,19,76,2023-04-08T10:33:31.000Z
1644642539754979328,@MianUsman666,Inflation has become a tax on the poor who spend more than half of their income on food. @TeamiPians #چوروں_کا_ایک_سال,0,32,90,2023-04-08T10:05:12.000Z
1644689888195780608,@Great_men_,The holy Islamic month of Ramadan has turned Pakistan’s worst economic crisis in decades into a battle for sheer survival as citizens die in food stampedes. Even soldiers have their supplies and salaries cut. #چوروں_کا_ایک_سال @TeamiPians,0,104,342,2023-04-08T13:13:20.000Z
1645010839567728641,@NeelamChhatbar,"#Govt. Of India,HC,SC should order forensic auditing of OIF accounts and trustees accounts as they are getting more than enough money from high entry fees,over charged food restaurant,Osho multiversity therapy training courses around the world,Royalty from Multi language Books.",1,16,75,2023-04-09T10:28:41.000Z
1644689808017563648,@Great_men_,So bad is the state of affairs in this nation of 220 million people that the government has had to cut food supplies to even its soldiers. #چوروں_کا_ایک_سال @TeamiPians,0,107,350,2023-04-08T13:13:01.000Z
